start_time,datetime,flow_mean,flow_total,transactions_count_flow
1700985600000,2023-11-26 08:00:00,1.84554883,12.91884183,7
1700989200000,2023-11-26 09:00:00,2.59707004,12.98535022,5
1700992800000,2023-11-26 10:00:00,0.081518,0.40759,5
1700996400000,2023-11-26 11:00:00,0.04949929,0.04949929,1
1701000000000,2023-11-26 12:00:00,4.27114099,12.81342298,3
1701003600000,2023-11-26 13:00:00,0.01666781,0.03333562,2
1701007200000,2023-11-26 14:00:00,0.0,0.0,0
1701010800000,2023-11-26 15:00:00,0.99710236,12.96233073,13
1701014400000,2023-11-26 16:00:00,0.00262193,0.01048773,4
1701018000000,2023-11-26 17:00:00,0.00233915,0.00467831,2
1701021600000,2023-11-26 18:00:00,0.24438055,0.24438055,1
1701025200000,2023-11-26 19:00:00,0.01,0.01,1
1701028800000,2023-11-26 20:00:00,0.000125,0.000125,1
1701032400000,2023-11-26 21:00:00,0.01815055,0.05445165,3
1701036000000,2023-11-26 22:00:00,0.0,0.0,0
1701039600000,2023-11-26 23:00:00,0.0,0.0,0
1701043200000,2023-11-27 00:00:00,0.0,0.0,0
1701046800000,2023-11-27 01:00:00,3.21151722,25.69213779,8
1701050400000,2023-11-27 02:00:00,3.20407549,12.81630194,4
1701054000000,2023-11-27 03:00:00,0.00295,0.00295,1
1701057600000,2023-11-27 04:00:00,0.06290837,0.18872511,3
1701061200000,2023-11-27 05:00:00,0.00080298,0.00080298,1
1701064800000,2023-11-27 06:00:00,0.0,0.0,0
1701068400000,2023-11-27 07:00:00,0.006,0.012,2
1701072000000,2023-11-27 08:00:00,1.12878311,6.77269864,6
1701075600000,2023-11-27 09:00:00,0.0467,0.0934,2
1701079200000,2023-11-27 10:00:00,0.01103427,0.02206855,2
1701082800000,2023-11-27 11:00:00,0.04430352,0.2215176,5
1701086400000,2023-11-27 12:00:00,0.03388,0.1694,5
1701090000000,2023-11-27 13:00:00,0.02314524,0.09258095,4
1701093600000,2023-11-27 14:00:00,0.0074987,0.05998963,8
1701097200000,2023-11-27 15:00:00,4.3014652,12.9043956,3
1701100800000,2023-11-27 16:00:00,0.01158297,0.04633187,4
1701104400000,2023-11-27 17:00:00,0.00573389,0.01146778,2
1701108000000,2023-11-27 18:00:00,0.00213033,0.00852132,4
1701111600000,2023-11-27 19:00:00,7.4e-06,7.4e-06,1
1701115200000,2023-11-27 20:00:00,1.0073648,3.0220944,3
1701118800000,2023-11-27 21:00:00,0.00675391,0.00675391,1
1701122400000,2023-11-27 22:00:00,0.00616647,0.02466586,4
1701126000000,2023-11-27 23:00:00,0.0,0.0,0
1701129600000,2023-11-28 00:00:00,0.00510792,0.02043166,4
1701133200000,2023-11-28 01:00:00,5.13221236,25.66106179,5
1701136800000,2023-11-28 02:00:00,3.20593729,12.82374916,4
1701140400000,2023-11-28 03:00:00,2.1877594,32.81639093,15
1701144000000,2023-11-28 04:00:00,1.88210488,13.17473418,7
1701147600000,2023-11-28 05:00:00,0.03587883,0.21527297,6
1701151200000,2023-11-28 06:00:00,0.053497,0.32098199,6
1701154800000,2023-11-28 07:00:00,3.28096169,13.12384676,4
1701158400000,2023-11-28 08:00:00,0.0,0.0,0
1701162000000,2023-11-28 09:00:00,3.26930304,13.07721216,4
1701165600000,2023-11-28 10:00:00,4.36278261,13.08834782,3
1701169200000,2023-11-28 11:00:00,8.7270099,26.1810297,3
1701172800000,2023-11-28 12:00:00,2.64274157,13.21370783,5
1701176400000,2023-11-28 13:00:00,3.74348293,26.20438054,7
1701180000000,2023-11-28 14:00:00,4.36381649,13.09144946,3
1701183600000,2023-11-28 15:00:00,0.01892662,0.03785324,2
1701187200000,2023-11-28 16:00:00,0.15104377,0.75521883,5
1701190800000,2023-11-28 17:00:00,0.00157995,0.00157995,1
1701194400000,2023-11-28 18:00:00,0.0,0.0,0
1701198000000,2023-11-28 19:00:00,1.63852166,13.10817327,8
1701201600000,2023-11-28 20:00:00,6.54015054,26.16060216,4
1701205200000,2023-11-28 21:00:00,0.0,0.0,0
1701208800000,2023-11-28 22:00:00,0.00878188,0.01756376,2
1701212400000,2023-11-28 23:00:00,0.00482,0.00482,1
1701216000000,2023-11-29 00:00:00,0.0,0.0,0
1701219600000,2023-11-29 01:00:00,3.27490785,13.09963141,4
1701223200000,2023-11-29 02:00:00,2.91778428,26.2600585,9
1701226800000,2023-11-29 03:00:00,4.36175491,13.08526474,3
1701230400000,2023-11-29 04:00:00,1.79246712,19.71713831,11
1701234000000,2023-11-29 05:00:00,0.00208835,0.00626505,3
1701237600000,2023-11-29 06:00:00,0.01025058,0.02050116,2
1701241200000,2023-11-29 07:00:00,2.62552384,13.12761921,5
1701244800000,2023-11-29 08:00:00,2.65701917,13.28509585,5
1701248400000,2023-11-29 09:00:00,0.03163535,0.15817677,5
1701252000000,2023-11-29 10:00:00,4.03101905,32.24815242,8
1701255600000,2023-11-29 11:00:00,5.36449497,16.09348491,3
1701259200000,2023-11-29 12:00:00,0.01103804,0.12141848,11
1701262800000,2023-11-29 13:00:00,27.01423743,216.11389946,8
1701266400000,2023-11-29 14:00:00,3.59595677,32.36361096,9
1701270000000,2023-11-29 15:00:00,4.03000181,32.24001448,8
1701273600000,2023-11-29 16:00:00,0.0,0.0,0
1701277200000,2023-11-29 17:00:00,2.03495612,16.27964894,8
1701280800000,2023-11-29 18:00:00,0.05699034,0.11398068,2
1701284400000,2023-11-29 19:00:00,0.0,0.0,0
1701288000000,2023-11-29 20:00:00,0.01664821,0.08324103,5
1701291600000,2023-11-29 21:00:00,0.005,0.005,1
1701295200000,2023-11-29 22:00:00,0.0,0.0,0
1701298800000,2023-11-29 23:00:00,0.00627633,0.03765798,6
1701302400000,2023-11-30 00:00:00,8.04075,16.0815,2
1701306000000,2023-11-30 01:00:00,5.36088638,16.08265914,3
1701309600000,2023-11-30 02:00:00,0.02032441,0.1625953,8
1701313200000,2023-11-30 03:00:00,6.46712591,32.33562957,5
1701316800000,2023-11-30 04:00:00,0.0,0.0,0
1701320400000,2023-11-30 05:00:00,1.80443157,16.23988414,9
1701324000000,2023-11-30 06:00:00,4.46687797,22.33438984,5
1701327600000,2023-11-30 07:00:00,0.00538429,0.02692144,5
1701331200000,2023-11-30 08:00:00,1.79360542,16.14244874,9
1701334800000,2023-11-30 09:00:00,1.65298779,18.18286564,11
1701338400000,2023-11-30 10:00:00,4.08649734,16.34598936,4
1701342000000,2023-11-30 11:00:00,2.02665168,16.21321347,8
1701345600000,2023-11-30 12:00:00,1.8440658,16.59659223,9
1701349200000,2023-11-30 13:00:00,2.68582698,16.1149619,6
1701352800000,2023-11-30 14:00:00,16.09786578,32.19573157,2
1701356400000,2023-11-30 15:00:00,0.00233333,0.007,3
1701360000000,2023-11-30 16:00:00,1.80184997,16.2166497,9
1701363600000,2023-11-30 17:00:00,0.08063968,0.56447775,7
1701367200000,2023-11-30 18:00:00,2.68212438,16.09274628,6
1701370800000,2023-11-30 19:00:00,0.01416017,0.0424805,3
1701374400000,2023-11-30 20:00:00,0.08971441,0.62800084,7
1701378000000,2023-11-30 21:00:00,4.02131246,16.08524983,4
1701381600000,2023-11-30 22:00:00,0.0,0.0,0
1701385200000,2023-11-30 23:00:00,0.06845061,0.20535183,3
1701388800000,2023-12-01 00:00:00,0.0053,0.0053,1
1701392400000,2023-12-01 01:00:00,0.00949667,0.02849,3
1701396000000,2023-12-01 02:00:00,0.04861803,0.04861803,1
1701399600000,2023-12-01 03:00:00,0.00216232,0.00864926,4
1701403200000,2023-12-01 04:00:00,0.5328487,7.99273053,15
1701406800000,2023-12-01 05:00:00,2.22495998,33.37439971,15
1701410400000,2023-12-01 06:00:00,5.36251856,16.08755569,3
1701414000000,2023-12-01 07:00:00,0.00389029,0.02334171,6
1701417600000,2023-12-01 08:00:00,0.0053,0.0159,3
1701421200000,2023-12-01 09:00:00,0.00486911,0.04382196,9
1701424800000,2023-12-01 10:00:00,4.0521014,16.20840561,4
1701428400000,2023-12-01 11:00:00,0.13507411,0.40522234,3
1701432000000,2023-12-01 12:00:00,0.00171258,0.00685032,4
1701435600000,2023-12-01 13:00:00,0.00654029,0.03270145,5
1701439200000,2023-12-01 14:00:00,0.0,0.0,0
1701442800000,2023-12-01 15:00:00,0.0339823,0.37380531,11
1701446400000,2023-12-01 16:00:00,0.15763904,0.78819521,5
1701450000000,2023-12-01 17:00:00,0.15104959,1.35944631,9
1701453600000,2023-12-01 18:00:00,1.62176187,16.21761867,10
1701457200000,2023-12-01 19:00:00,0.0055,0.011,2
1701460800000,2023-12-01 20:00:00,0.00175437,0.00175437,1
1701464400000,2023-12-01 21:00:00,4.02094862,16.0837945,4
1701468000000,2023-12-01 22:00:00,0.0078,0.0078,1
1701471600000,2023-12-01 23:00:00,2.30981204,16.16868428,7
1701475200000,2023-12-02 00:00:00,0.0,0.0,0
1701478800000,2023-12-02 01:00:00,4.02272053,16.09088213,4
1701482400000,2023-12-02 02:00:00,1.66717678,6.66870712,4
1701486000000,2023-12-02 03:00:00,5.35079791,16.05239373,3
1701489600000,2023-12-02 04:00:00,1.24933315,16.24133092,13
1701493200000,2023-12-02 05:00:00,0.0,0.0,0
1701496800000,2023-12-02 06:00:00,2.06306988,16.504559,8
1701500400000,2023-12-02 07:00:00,0.0119,0.0357,3
1701504000000,2023-12-02 08:00:00,0.00153228,0.00153228,1
1701507600000,2023-12-02 09:00:00,0.01215055,0.04860219,4
1701511200000,2023-12-02 10:00:00,0.00148182,0.00592729,4
1701514800000,2023-12-02 11:00:00,30.86828868,216.07802075,7
1701518400000,2023-12-02 12:00:00,2.65606823,26.56068233,10
1701522000000,2023-12-02 13:00:00,0.0,0.0,0
1701525600000,2023-12-02 14:00:00,0.0077185,0.01543701,2
1701529200000,2023-12-02 15:00:00,0.11448405,0.57242025,5
1701532800000,2023-12-02 16:00:00,0.03956555,0.2373933,6
1701536400000,2023-12-02 17:00:00,0.15108961,0.45326884,3
1701540000000,2023-12-02 18:00:00,0.02870254,0.05740508,2
1701543600000,2023-12-02 19:00:00,0.03848688,0.30789502,8
1701547200000,2023-12-02 20:00:00,0.01143333,0.0343,3
1701550800000,2023-12-02 21:00:00,0.02568398,0.05136797,2
1701554400000,2023-12-02 22:00:00,0.01184464,0.03553392,3
1701558000000,2023-12-02 23:00:00,0.00096181,0.00192362,2
1701561600000,2023-12-03 00:00:00,0.00969548,0.02908644,3
1701565200000,2023-12-03 01:00:00,0.00725593,0.03627963,5
1701568800000,2023-12-03 02:00:00,1.03905799,7.27340592,7
1701572400000,2023-12-03 03:00:00,0.07,0.07,1
1701576000000,2023-12-03 04:00:00,0.0787,0.1574,2
1701579600000,2023-12-03 05:00:00,0.025,0.025,1
1701583200000,2023-12-03 06:00:00,0.019,0.019,1
1701586800000,2023-12-03 07:00:00,0.0,0.0,0
1701590400000,2023-12-03 08:00:00,0.04061327,0.04061327,1
1701594000000,2023-12-03 09:00:00,0.01643669,0.11505681,7
1701597600000,2023-12-03 10:00:00,0.00315597,0.00946791,3
1701601200000,2023-12-03 11:00:00,0.0035,0.007,2
1701604800000,2023-12-03 12:00:00,0.14007491,0.56029964,4
1701608400000,2023-12-03 13:00:00,0.21396535,3.20948023,15
1701612000000,2023-12-03 14:00:00,0.04136852,0.16547408,4
1701615600000,2023-12-03 15:00:00,0.03404396,0.2723517,8
1701619200000,2023-12-03 16:00:00,0.32980632,0.65961264,2
1701622800000,2023-12-03 17:00:00,0.0345,0.069,2
1701626400000,2023-12-03 18:00:00,0.0066788,0.02003639,3
1701630000000,2023-12-03 19:00:00,0.02357326,0.04714653,2
1701633600000,2023-12-03 20:00:00,0.01085899,0.02171798,2
1701637200000,2023-12-03 21:00:00,0.01961838,0.09809192,5
1701640800000,2023-12-03 22:00:00,0.03566575,0.10699726,3
1701644400000,2023-12-03 23:00:00,0.00437637,0.01750546,4
1701648000000,2023-12-04 00:00:00,50.05440778,200.2176311,4
1701651600000,2023-12-04 01:00:00,3.26529577,16.32647885,5
1701655200000,2023-12-04 02:00:00,0.02858925,0.34307099,12
1701658800000,2023-12-04 03:00:00,2.27642936,22.76429356,10
1701662400000,2023-12-04 04:00:00,3.28570242,13.14280968,4
1701666000000,2023-12-04 05:00:00,0.219,0.219,1
1701669600000,2023-12-04 06:00:00,0.03440482,0.3440482,10
1701673200000,2023-12-04 07:00:00,0.04141247,0.28988728,7
1701676800000,2023-12-04 08:00:00,0.02344169,0.28130028,12
1701680400000,2023-12-04 09:00:00,0.04015177,0.28106237,7
1701684000000,2023-12-04 10:00:00,2.23196107,13.39176641,6
1701687600000,2023-12-04 11:00:00,1.26006994,26.46146869,21
1701691200000,2023-12-04 12:00:00,0.02050409,0.30756137,15
1701694800000,2023-12-04 13:00:00,1.21353655,13.3489021,11
1701698400000,2023-12-04 14:00:00,0.0,0.0,0
1701702000000,2023-12-04 15:00:00,0.00706804,0.02827214,4
1701705600000,2023-12-04 16:00:00,0.0121,0.0121,1
1701709200000,2023-12-04 17:00:00,0.11349394,0.34048181,3
1701712800000,2023-12-04 18:00:00,0.0,0.0,0
1701716400000,2023-12-04 19:00:00,0.23632007,0.23632007,1
1701720000000,2023-12-04 20:00:00,0.5,1.0,2
1701723600000,2023-12-04 21:00:00,0.00116374,0.00581872,5
1701727200000,2023-12-04 22:00:00,0.01217843,0.06089217,5
1701730800000,2023-12-04 23:00:00,0.02419993,0.1451996,6
1701734400000,2023-12-05 00:00:00,1.2135531,13.34908409,11
1701738000000,2023-12-05 01:00:00,0.0,0.0,0
1701741600000,2023-12-05 02:00:00,0.00083088,0.0033235,4
1701745200000,2023-12-05 03:00:00,1.48614047,7.43070233,5
1701748800000,2023-12-05 04:00:00,0.01316316,0.06581579,5
1701752400000,2023-12-05 05:00:00,0.0,0.0,0
1701756000000,2023-12-05 06:00:00,0.242,0.484,2
1701759600000,2023-12-05 07:00:00,0.02423203,0.33924839,14
1701763200000,2023-12-05 08:00:00,0.03880736,0.27165149,7
1701766800000,2023-12-05 09:00:00,0.007,0.007,1
1701770400000,2023-12-05 10:00:00,0.01704595,0.18750547,11
1701774000000,2023-12-05 11:00:00,1.09733408,3.29200224,3
1701777600000,2023-12-05 12:00:00,0.19536291,0.78145166,4
1701781200000,2023-12-05 13:00:00,0.05569977,0.22279909,4
1701784800000,2023-12-05 14:00:00,0.0,0.0,0
1701788400000,2023-12-05 15:00:00,0.05213186,0.41705492,8
1701792000000,2023-12-05 16:00:00,0.00417143,0.00834286,2
1701795600000,2023-12-05 17:00:00,0.01517038,0.22755572,15
1701799200000,2023-12-05 18:00:00,0.00925,0.0185,2
1701802800000,2023-12-05 19:00:00,125.00153167,500.00612667,4
1701806400000,2023-12-05 20:00:00,0.02,0.02,1
1701810000000,2023-12-05 21:00:00,0.01585676,0.03171351,2
1701813600000,2023-12-05 22:00:00,0.14359772,0.28719544,2
1701817200000,2023-12-05 23:00:00,0.0,0.0,0
1701820800000,2023-12-06 00:00:00,0.02507202,0.15043213,6
1701824400000,2023-12-06 01:00:00,16.70561758,100.23370546,6
1701828000000,2023-12-06 02:00:00,0.03846587,0.30772694,8
1701831600000,2023-12-06 03:00:00,0.05861166,0.58611658,10
1701835200000,2023-12-06 04:00:00,0.10409286,1.76957868,17
1701838800000,2023-12-06 05:00:00,0.0008,0.0008,1
1701842400000,2023-12-06 06:00:00,0.02048806,0.04097612,2
1701846000000,2023-12-06 07:00:00,0.61526903,8.61376637,14
1701849600000,2023-12-06 08:00:00,0.03618931,0.39808246,11
1701853200000,2023-12-06 09:00:00,0.0,0.0,0
1701856800000,2023-12-06 10:00:00,0.085,0.17,2
1701860400000,2023-12-06 11:00:00,0.25512996,1.53077978,6
1701864000000,2023-12-06 12:00:00,0.03988717,0.3988717,10
1701867600000,2023-12-06 13:00:00,0.05,0.05,1
1701871200000,2023-12-06 14:00:00,0.26921693,1.61530158,6
1701874800000,2023-12-06 15:00:00,0.20087644,3.01314656,15
1701878400000,2023-12-06 16:00:00,12.65741271,101.25930166,8
1701882000000,2023-12-06 17:00:00,0.05158755,0.51587549,10
1701885600000,2023-12-06 18:00:00,0.10878089,1.30537069,12
1701889200000,2023-12-06 19:00:00,0.00840976,0.06727808,8
1701892800000,2023-12-06 20:00:00,0.02777937,0.1111175,4
1701896400000,2023-12-06 21:00:00,0.02444967,0.14669803,6
1701900000000,2023-12-06 22:00:00,28.73200289,201.12402023,7
1701903600000,2023-12-06 23:00:00,1.1446139,13.73536679,12
1701907200000,2023-12-07 00:00:00,0.01345,0.01345,1
1701910800000,2023-12-07 01:00:00,0.05793346,0.2896673,5
1701914400000,2023-12-07 02:00:00,0.56422322,11.84868765,21
1701918000000,2023-12-07 03:00:00,0.02757488,0.30332363,11
1701921600000,2023-12-07 04:00:00,0.01725094,0.22426226,13
1701925200000,2023-12-07 05:00:00,0.27106779,1.35533897,5
1701928800000,2023-12-07 06:00:00,0.00107005,0.00321016,3
1701932400000,2023-12-07 07:00:00,0.02177834,0.41378844,19
1701936000000,2023-12-07 08:00:00,0.06447989,0.70927877,11
1701939600000,2023-12-07 09:00:00,0.023815,0.09526,4
1701943200000,2023-12-07 10:00:00,0.01533515,0.04600546,3
1701946800000,2023-12-07 11:00:00,0.0,0.0,0
1701950400000,2023-12-07 12:00:00,0.01416667,0.0425,3
1701954000000,2023-12-07 13:00:00,0.0064691,0.03234552,5
1701957600000,2023-12-07 14:00:00,0.04339428,0.30375998,7
1701961200000,2023-12-07 15:00:00,0.03771878,0.22631266,6
1701964800000,2023-12-07 16:00:00,0.06419911,0.32099555,5
1701968400000,2023-12-07 17:00:00,0.0,0.0,0
1701972000000,2023-12-07 18:00:00,0.09209,0.18418,2
1701975600000,2023-12-07 19:00:00,0.05505793,0.88092684,16
1701979200000,2023-12-07 20:00:00,0.08186161,0.32744643,4
1701982800000,2023-12-07 21:00:00,0.01306464,0.03919393,3
1701986400000,2023-12-07 22:00:00,0.02285892,0.13715353,6
1701990000000,2023-12-07 23:00:00,0.16506296,0.16506296,1
1701993600000,2023-12-08 00:00:00,0.02267132,0.09068529,4
1701997200000,2023-12-08 01:00:00,0.04149905,0.29049336,7
1702000800000,2023-12-08 02:00:00,0.90779412,7.26235298,8
1702004400000,2023-12-08 03:00:00,0.00916571,0.01833143,2
1702008000000,2023-12-08 04:00:00,0.18341128,0.91705638,5
1702011600000,2023-12-08 05:00:00,0.02248504,0.13491021,6
1702015200000,2023-12-08 06:00:00,0.03423722,0.23966054,7
1702018800000,2023-12-08 07:00:00,0.02686884,0.16121304,6
1702022400000,2023-12-08 08:00:00,0.03074214,0.4303899,14
1702026000000,2023-12-08 09:00:00,0.02869908,0.22959262,8
1702029600000,2023-12-08 10:00:00,0.01614497,0.03228994,2
1702033200000,2023-12-08 11:00:00,0.00326389,0.01958336,6
1702036800000,2023-12-08 12:00:00,40.01102215,200.05511077,5
1702040400000,2023-12-08 13:00:00,0.01638284,0.13106269,8
1702044000000,2023-12-08 14:00:00,0.00595,0.0119,2
1702047600000,2023-12-08 15:00:00,0.10448519,0.94036674,9
1702051200000,2023-12-08 16:00:00,0.00272379,0.01089515,4
1702054800000,2023-12-08 17:00:00,0.08553939,1.79632724,21
1702058400000,2023-12-08 18:00:00,0.04573009,0.22865046,5
1702062000000,2023-12-08 19:00:00,0.00856664,0.02569993,3
1702065600000,2023-12-08 20:00:00,0.00527022,0.02108087,4
1702069200000,2023-12-08 21:00:00,28.6279417,200.39559191,7
1702072800000,2023-12-08 22:00:00,0.0068,0.0068,1
1702076400000,2023-12-08 23:00:00,0.0,0.0,0
1702080000000,2023-12-09 00:00:00,0.03678002,0.22068014,6
1702083600000,2023-12-09 01:00:00,0.0142407,0.08544418,6
1702087200000,2023-12-09 02:00:00,0.53123398,4.78110578,9
1702090800000,2023-12-09 03:00:00,1.07764175,7.54349222,7
1702094400000,2023-12-09 04:00:00,0.014,0.042,3
1702098000000,2023-12-09 05:00:00,0.062135,0.12427,2
1702101600000,2023-12-09 06:00:00,0.0076,0.0076,1
1702105200000,2023-12-09 07:00:00,0.02072325,0.14506278,7
1702108800000,2023-12-09 08:00:00,1.54334491,13.89010423,9
1702112400000,2023-12-09 09:00:00,19.50820006,214.59020063,11
1702116000000,2023-12-09 10:00:00,1.68092819,13.44742549,8
1702119600000,2023-12-09 11:00:00,7.76858143,69.91723288,9
1702123200000,2023-12-09 12:00:00,2.24355762,13.46134573,6
1702126800000,2023-12-09 13:00:00,0.16174849,1.29398794,8
1702130400000,2023-12-09 14:00:00,0.01454927,0.05819707,4
1702134000000,2023-12-09 15:00:00,0.05470196,0.65642355,12
1702137600000,2023-12-09 16:00:00,0.03486551,0.17432753,5
1702141200000,2023-12-09 17:00:00,0.00255793,0.02302141,9
1702144800000,2023-12-09 18:00:00,0.0007,0.0007,1
1702148400000,2023-12-09 19:00:00,0.02517077,0.20136613,8
1702152000000,2023-12-09 20:00:00,0.35,0.7,2
1702155600000,2023-12-09 21:00:00,0.01848919,0.07395676,4
1702159200000,2023-12-09 22:00:00,0.01433604,0.08601625,6
1702162800000,2023-12-09 23:00:00,0.00291248,0.01164993,4
1702166400000,2023-12-10 00:00:00,0.07185714,0.86228567,12
1702170000000,2023-12-10 01:00:00,0.02434972,0.21914747,9
1702173600000,2023-12-10 02:00:00,0.00845486,0.01690971,2
1702177200000,2023-12-10 03:00:00,0.0051,0.0153,3
1702180800000,2023-12-10 04:00:00,0.4,0.4,1
1702184400000,2023-12-10 05:00:00,0.71508538,7.15085376,10
1702188000000,2023-12-10 06:00:00,0.0427203,0.1708812,4
1702191600000,2023-12-10 07:00:00,0.031,0.031,1
1702195200000,2023-12-10 08:00:00,0.01112525,0.07787673,7
1702198800000,2023-12-10 09:00:00,0.06251608,0.87522519,14
1702202400000,2023-12-10 10:00:00,0.00788822,0.05521755,7
1702206000000,2023-12-10 11:00:00,0.01354985,0.04064956,3
1702209600000,2023-12-10 12:00:00,0.05203532,0.31221193,6
1702213200000,2023-12-10 13:00:00,83.33381385,250.00144154,3
1702216800000,2023-12-10 14:00:00,0.02732292,0.02732292,1
1702220400000,2023-12-10 15:00:00,0.01412692,0.11301536,8
1702224000000,2023-12-10 16:00:00,0.0,0.0,0
1702227600000,2023-12-10 17:00:00,0.02604987,0.20839893,8
1702231200000,2023-12-10 18:00:00,0.09999855,1.09998402,11
1702234800000,2023-12-10 19:00:00,0.01338533,0.06692665,5
1702238400000,2023-12-10 20:00:00,0.36981797,2.21890785,6
1702242000000,2023-12-10 21:00:00,0.0221554,0.08862158,4
1702245600000,2023-12-10 22:00:00,0.04514106,0.2257053,5
1702249200000,2023-12-10 23:00:00,0.02472205,0.14833232,6
1702252800000,2023-12-11 00:00:00,0.03588132,0.07176265,2
1702256400000,2023-12-11 01:00:00,0.02502916,0.05005833,2
1702260000000,2023-12-11 02:00:00,0.67272429,7.39996719,11
1702263600000,2023-12-11 03:00:00,0.01780537,0.17805366,10
1702267200000,2023-12-11 04:00:00,0.01876193,0.09380964,5
1702270800000,2023-12-11 05:00:00,0.0265571,0.15934258,6
1702274400000,2023-12-11 06:00:00,0.0,0.0,0
1702278000000,2023-12-11 07:00:00,0.0,0.0,0
1702281600000,2023-12-11 08:00:00,0.00096371,0.00096371,1
1702285200000,2023-12-11 09:00:00,0.11729772,0.70378631,6
1702288800000,2023-12-11 10:00:00,0.0155713,0.09342779,6
1702292400000,2023-12-11 11:00:00,0.01390492,0.06952462,5
1702296000000,2023-12-11 12:00:00,0.11198491,0.8958793,8
1702299600000,2023-12-11 13:00:00,0.01180014,0.05900072,5
1702303200000,2023-12-11 14:00:00,0.03463333,0.1039,3
1702306800000,2023-12-11 15:00:00,0.03854938,0.2312963,6
1702310400000,2023-12-11 16:00:00,0.01912521,0.07650083,4
1702314000000,2023-12-11 17:00:00,0.34506525,1.03519574,3
1702317600000,2023-12-11 18:00:00,0.09376667,0.2813,3
1702321200000,2023-12-11 19:00:00,0.0307299,0.06145981,2
1702324800000,2023-12-11 20:00:00,0.01902519,0.09512596,5
1702328400000,2023-12-11 21:00:00,0.0,0.0,0
1702332000000,2023-12-11 22:00:00,0.01954516,0.13681609,7
1702335600000,2023-12-11 23:00:00,0.03361086,0.10083259,3
1702339200000,2023-12-12 00:00:00,0.0028316,0.0056632,2
1702342800000,2023-12-12 01:00:00,0.21689989,1.30139935,6
1702346400000,2023-12-12 02:00:00,0.039445,0.07889,2
1702350000000,2023-12-12 03:00:00,0.22,0.22,1
1702353600000,2023-12-12 04:00:00,0.80307144,7.22764297,9
1702357200000,2023-12-12 05:00:00,0.02816708,0.30983792,11
1702360800000,2023-12-12 06:00:00,0.00172993,0.01210951,7
1702364400000,2023-12-12 07:00:00,0.01875236,0.41255196,22
1702368000000,2023-12-12 08:00:00,0.00747765,0.12712012,17
1702371600000,2023-12-12 09:00:00,0.01430891,1.25918436,88
1702375200000,2023-12-12 10:00:00,0.01543572,0.86440022,56
1702378800000,2023-12-12 11:00:00,0.00066,0.00792004,12
1702382400000,2023-12-12 12:00:00,0.01452715,1.38007954,95
1702386000000,2023-12-12 13:00:00,1.05849421,60.33416996,57
1702389600000,2023-12-12 14:00:00,0.79896974,56.72685124,71
1702393200000,2023-12-12 15:00:00,0.0619194,0.37151638,6
1702396800000,2023-12-12 16:00:00,0.01469846,0.38216005,26
1702400400000,2023-12-12 17:00:00,0.00587047,0.07044559,12
1702404000000,2023-12-12 18:00:00,0.03323999,0.26591995,8
1702407600000,2023-12-12 19:00:00,0.00332074,0.05645252,17
1702411200000,2023-12-12 20:00:00,0.00776934,0.06215469,8
1702414800000,2023-12-12 21:00:00,0.06,0.12,2
1702418400000,2023-12-12 22:00:00,0.05131881,0.76978211,15
1702422000000,2023-12-12 23:00:00,0.0450177,0.18007078,4
1702425600000,2023-12-13 00:00:00,0.01399535,0.12595819,9
1702429200000,2023-12-13 01:00:00,0.04250273,0.17001092,4
1702432800000,2023-12-13 02:00:00,0.85054169,14.45920877,17
1702436400000,2023-12-13 03:00:00,0.44343885,7.98189932,18
1702440000000,2023-12-13 04:00:00,0.0196042,0.31366722,16
1702443600000,2023-12-13 05:00:00,0.00423177,0.02115883,5
1702447200000,2023-12-13 06:00:00,2.48337696,27.31714654,11
1702450800000,2023-12-13 07:00:00,0.03273658,0.72020482,22
1702454400000,2023-12-13 08:00:00,0.03219138,0.57944477,18
1702458000000,2023-12-13 09:00:00,0.001,0.001,1
1702461600000,2023-12-13 10:00:00,0.03255259,0.26042076,8
1702465200000,2023-12-13 11:00:00,0.15035567,0.75177836,5
1702468800000,2023-12-13 12:00:00,0.25902469,1.03609877,4
1702472400000,2023-12-13 13:00:00,0.05127043,0.82032688,16
1702476000000,2023-12-13 14:00:00,0.04411362,0.26468175,6
1702479600000,2023-12-13 15:00:00,0.00946423,0.07571381,8
1702483200000,2023-12-13 16:00:00,0.02,0.02,1
1702486800000,2023-12-13 17:00:00,0.0427447,0.25646821,6
1702490400000,2023-12-13 18:00:00,0.02026386,0.16211092,8
1702494000000,2023-12-13 19:00:00,0.0047,0.0047,1
1702497600000,2023-12-13 20:00:00,0.00122993,0.00614963,5
1702501200000,2023-12-13 21:00:00,0.02127504,0.08510016,4
1702504800000,2023-12-13 22:00:00,0.02297212,0.09188847,4
1702508400000,2023-12-13 23:00:00,0.07484792,0.29939166,4
1702512000000,2023-12-14 00:00:00,0.06313831,0.12627662,2
1702515600000,2023-12-14 01:00:00,0.03235683,0.25885462,8
1702519200000,2023-12-14 02:00:00,0.05000682,0.2000273,4
1702522800000,2023-12-14 03:00:00,0.00144437,0.00722184,5
1702526400000,2023-12-14 04:00:00,0.10030237,0.20060475,2
1702530000000,2023-12-14 05:00:00,0.69319725,6.93197253,10
1702533600000,2023-12-14 06:00:00,0.01799443,0.19793876,11
1702537200000,2023-12-14 07:00:00,0.02703361,0.08110082,3
